source,source_url,source_item_url,category,provider_name,legal_company_name,brand_or_product,product_id,apr_from,apr_to,company_url,source_notes
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,青森みちのく銀行,,青森みちのく銀行カードローン,,,,,ubersuggest_keyword_export
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/a-bank/,銀行-地方,青森銀行,,青森銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/47,銀行-地方,静岡中央銀行,株式会社静岡中央銀行,CSカードローン,47,3.5000,14.6000,https://www.shizuokachuo-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/46,銀行-地方,静岡中央銀行,株式会社静岡中央銀行,しずちゅう おまとめローン,46,4.0000,14.5000,https://www.shizuokachuo-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shizuchu/,銀行-地方,静岡中央銀行,,静岡中央銀行カードローン,,,,,scraped_from_manekai_company_category
existing_provider_candidate,data/cardloan_provider_candidates.csv,,銀行-地方,静岡銀行,,しずぎんカードローン,,,,,ubersuggest_keyword_export
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/43,銀行-地方,静岡銀行,株式会社静岡銀行,ミープラス,43,14.5000,14.5000,https://www.shizuokabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/shizuokabank/,銀行-地方,静岡銀行,,静岡銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/42,銀行-地方,静岡銀行,株式会社静岡銀行,静岡銀行カードローン セレカ,42,1.5000,14.5000,https://www.shizuokabank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kagawabank/,銀行-地方,香川銀行,,香川銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1449,銀行-地方,高知銀行,株式会社高知銀行,こうぎん はちきんカードローン,1449,4.2000,12.7000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1452,銀行-地方,高知銀行,株式会社高知銀行,こうぎん はちきんカードローン【web完結版】,1452,4.2000,12.7000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1456,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローン(随時返済型・定額返済型),1456,11.0000,12.5000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1450,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローンモア・プラス,1450,4.5000,13.0000,http://www.kochi-bank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/1451,銀行-地方,高知銀行,株式会社高知銀行,こうぎんカードローンモア・プラス【web完結版】,1451,4.5000,13.0000,http://www.kochi-bank.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kochi-bank/,銀行-地方,高知銀行,,高知銀行カードローン,,,,,scraped_from_manekai_company_category
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/105,銀行-地方,鳥取銀行,株式会社鳥取銀行,多目的ローン「わたしいろ」,105,4.1500,5.6500,http://www.tottoribank.co.jp/,companyType=2
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/107,銀行-地方,鳥取銀行,株式会社鳥取銀行,鳥取銀行カードローン,107,1.8000,14.5000,http://www.tottoribank.co.jp/,companyType=2; also_seen=manekai_region_banks; also_seen=existing_provider_candidate
yahoo_finance_cardloan_item,https://finance.yahoo.co.jp/card-loan/item,https://finance.yahoo.co.jp/card-loan/item/309,銀行-地方,鹿児島銀行,株式会社鹿児島銀行,かぎんカードローンS(エス)(返済用口座引落型),309,0.9000,14.8000,https://www.kagin.co.jp/,companyType=2
manekai_region_banks,https://manekai.ameba.jp/cardloan/company/region_banks/,https://manekai.ameba.jp/cardloan/kagin/,銀行-地方,鹿児島銀行,,鹿児島銀行カードローン,,,,,scraped_from_manekai_company_category; also_seen=existing_provider_candidate
